image_id,file_name,pair,timeframe,year,start_datetime,end_datetime,session,news_category,trend,volatility,source,status,notes
XAUUSD_M15_2020_20200211_084500_0027,xauusd_m15_2020_20200211_084500_0027.png,XAUUSD,M15,2020,2020-02-11 08:45:00,2020-02-12 10:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200212_103000_0028,xauusd_m15_2020_20200212_103000_0028.png,XAUUSD,M15,2020,2020-02-12 10:30:00,2020-02-13 12:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200213_121500_0029,xauusd_m15_2020_20200213_121500_0029.png,XAUUSD,M15,2020,2020-02-13 12:15:00,2020-02-14 13:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200214_140000_0030,xauusd_m15_2020_20200214_140000_0030.png,XAUUSD,M15,2020,2020-02-14 14:00:00,2020-02-17 15:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200217_154500_0031,xauusd_m15_2020_20200217_154500_0031.png,XAUUSD,M15,2020,2020-02-17 15:45:00,2020-02-18 21:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200218_213000_0032,xauusd_m15_2020_20200218_213000_0032.png,XAUUSD,M15,2020,2020-02-18 21:30:00,2020-02-19 23:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200219_231500_0033,xauusd_m15_2020_20200219_231500_0033.png,XAUUSD,M15,2020,2020-02-19 23:15:00,2020-02-21 01:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200221_014500_0034,xauusd_m15_2020_20200221_014500_0034.png,XAUUSD,M15,2020,2020-02-21 01:45:00,2020-02-24 03:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200224_033000_0035,xauusd_m15_2020_20200224_033000_0035.png,XAUUSD,M15,2020,2020-02-24 03:30:00,2020-02-25 05:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200225_051500_0036,xauusd_m15_2020_20200225_051500_0036.png,XAUUSD,M15,2020,2020-02-25 05:15:00,2020-02-26 06:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200226_070000_0037,xauusd_m15_2020_20200226_070000_0037.png,XAUUSD,M15,2020,2020-02-26 07:00:00,2020-02-27 08:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200227_084500_0038,xauusd_m15_2020_20200227_084500_0038.png,XAUUSD,M15,2020,2020-02-27 08:45:00,2020-02-28 10:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200228_103000_0039,xauusd_m15_2020_20200228_103000_0039.png,XAUUSD,M15,2020,2020-02-28 10:30:00,2020-03-02 12:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200302_121500_0040,xauusd_m15_2020_20200302_121500_0040.png,XAUUSD,M15,2020,2020-03-02 12:15:00,2020-03-03 13:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200303_140000_0041,xauusd_m15_2020_20200303_140000_0041.png,XAUUSD,M15,2020,2020-03-03 14:00:00,2020-03-04 15:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200304_154500_0042,xauusd_m15_2020_20200304_154500_0042.png,XAUUSD,M15,2020,2020-03-04 15:45:00,2020-03-05 17:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200305_173000_0043,xauusd_m15_2020_20200305_173000_0043.png,XAUUSD,M15,2020,2020-03-05 17:30:00,2020-03-06 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200306_191500_0044,xauusd_m15_2020_20200306_191500_0044.png,XAUUSD,M15,2020,2020-03-06 19:15:00,2020-03-09 20:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200309_210000_0045,xauusd_m15_2020_20200309_210000_0045.png,XAUUSD,M15,2020,2020-03-09 21:00:00,2020-03-11 01:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200311_013000_0046,xauusd_m15_2020_20200311_013000_0046.png,XAUUSD,M15,2020,2020-03-11 01:30:00,2020-03-12 04:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200312_041500_0047,xauusd_m15_2020_20200312_041500_0047.png,XAUUSD,M15,2020,2020-03-12 04:15:00,2020-03-13 06:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200313_070000_0048,xauusd_m15_2020_20200313_070000_0048.png,XAUUSD,M15,2020,2020-03-13 07:00:00,2020-03-16 09:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200316_094500_0049,xauusd_m15_2020_20200316_094500_0049.png,XAUUSD,M15,2020,2020-03-16 09:45:00,2020-03-17 12:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2020_20200317_123000_0050,xauusd_m15_2020_20200317_123000_0050.png,XAUUSD,M15,2020,2020-03-17 12:30:00,2020-03-18 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2020_RAW.csv
XAUUSD_M15_2021_20210104_000000_0001,xauusd_m15_2021_20210104_000000_0001.png,XAUUSD,M15,2021,2021-01-04 00:00:00,2021-01-05 02:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210105_023000_0002,xauusd_m15_2021_20210105_023000_0002.png,XAUUSD,M15,2021,2021-01-05 02:30:00,2021-01-06 04:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210106_041500_0003,xauusd_m15_2021_20210106_041500_0003.png,XAUUSD,M15,2021,2021-01-06 04:15:00,2021-01-07 05:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210107_060000_0004,xauusd_m15_2021_20210107_060000_0004.png,XAUUSD,M15,2021,2021-01-07 06:00:00,2021-01-08 07:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210108_074500_0005,xauusd_m15_2021_20210108_074500_0005.png,XAUUSD,M15,2021,2021-01-08 07:45:00,2021-01-11 09:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210111_093000_0006,xauusd_m15_2021_20210111_093000_0006.png,XAUUSD,M15,2021,2021-01-11 09:30:00,2021-01-12 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210112_111500_0007,xauusd_m15_2021_20210112_111500_0007.png,XAUUSD,M15,2021,2021-01-12 11:15:00,2021-01-13 12:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210113_130000_0008,xauusd_m15_2021_20210113_130000_0008.png,XAUUSD,M15,2021,2021-01-13 13:00:00,2021-01-14 14:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210114_144500_0009,xauusd_m15_2021_20210114_144500_0009.png,XAUUSD,M15,2021,2021-01-14 14:45:00,2021-01-15 16:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210115_163000_0010,xauusd_m15_2021_20210115_163000_0010.png,XAUUSD,M15,2021,2021-01-15 16:30:00,2021-01-18 18:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210118_181500_0011,xauusd_m15_2021_20210118_181500_0011.png,XAUUSD,M15,2021,2021-01-18 18:15:00,2021-01-19 23:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210120_000000_0012,xauusd_m15_2021_20210120_000000_0012.png,XAUUSD,M15,2021,2021-01-20 00:00:00,2021-01-21 02:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210121_023000_0013,xauusd_m15_2021_20210121_023000_0013.png,XAUUSD,M15,2021,2021-01-21 02:30:00,2021-01-22 04:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210122_041500_0014,xauusd_m15_2021_20210122_041500_0014.png,XAUUSD,M15,2021,2021-01-22 04:15:00,2021-01-25 05:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210125_060000_0015,xauusd_m15_2021_20210125_060000_0015.png,XAUUSD,M15,2021,2021-01-25 06:00:00,2021-01-26 07:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210126_074500_0016,xauusd_m15_2021_20210126_074500_0016.png,XAUUSD,M15,2021,2021-01-26 07:45:00,2021-01-27 09:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210127_093000_0017,xauusd_m15_2021_20210127_093000_0017.png,XAUUSD,M15,2021,2021-01-27 09:30:00,2021-01-28 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210128_111500_0018,xauusd_m15_2021_20210128_111500_0018.png,XAUUSD,M15,2021,2021-01-28 11:15:00,2021-01-29 12:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210129_130000_0019,xauusd_m15_2021_20210129_130000_0019.png,XAUUSD,M15,2021,2021-01-29 13:00:00,2021-02-01 14:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210201_144500_0020,xauusd_m15_2021_20210201_144500_0020.png,XAUUSD,M15,2021,2021-02-01 14:45:00,2021-02-02 16:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210202_163000_0021,xauusd_m15_2021_20210202_163000_0021.png,XAUUSD,M15,2021,2021-02-02 16:30:00,2021-02-03 18:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210203_181500_0022,xauusd_m15_2021_20210203_181500_0022.png,XAUUSD,M15,2021,2021-02-03 18:15:00,2021-02-04 19:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210204_200000_0023,xauusd_m15_2021_20210204_200000_0023.png,XAUUSD,M15,2021,2021-02-04 20:00:00,2021-02-05 21:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210205_214500_0024,xauusd_m15_2021_20210205_214500_0024.png,XAUUSD,M15,2021,2021-02-05 21:45:00,2021-02-08 23:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210208_233000_0025,xauusd_m15_2021_20210208_233000_0025.png,XAUUSD,M15,2021,2021-02-08 23:30:00,2021-02-10 01:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210210_020000_0026,xauusd_m15_2021_20210210_020000_0026.png,XAUUSD,M15,2021,2021-02-10 02:00:00,2021-02-11 03:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210211_034500_0027,xauusd_m15_2021_20210211_034500_0027.png,XAUUSD,M15,2021,2021-02-11 03:45:00,2021-02-12 05:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210212_053000_0028,xauusd_m15_2021_20210212_053000_0028.png,XAUUSD,M15,2021,2021-02-12 05:30:00,2021-02-15 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210215_071500_0029,xauusd_m15_2021_20210215_071500_0029.png,XAUUSD,M15,2021,2021-02-15 07:15:00,2021-02-16 12:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210216_130000_0030,xauusd_m15_2021_20210216_130000_0030.png,XAUUSD,M15,2021,2021-02-16 13:00:00,2021-02-17 14:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210217_144500_0031,xauusd_m15_2021_20210217_144500_0031.png,XAUUSD,M15,2021,2021-02-17 14:45:00,2021-02-18 16:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210218_163000_0032,xauusd_m15_2021_20210218_163000_0032.png,XAUUSD,M15,2021,2021-02-18 16:30:00,2021-02-19 18:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210219_181500_0033,xauusd_m15_2021_20210219_181500_0033.png,XAUUSD,M15,2021,2021-02-19 18:15:00,2021-02-22 19:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210222_200000_0034,xauusd_m15_2021_20210222_200000_0034.png,XAUUSD,M15,2021,2021-02-22 20:00:00,2021-02-23 21:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210223_214500_0035,xauusd_m15_2021_20210223_214500_0035.png,XAUUSD,M15,2021,2021-02-23 21:45:00,2021-02-24 23:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210224_233000_0036,xauusd_m15_2021_20210224_233000_0036.png,XAUUSD,M15,2021,2021-02-24 23:30:00,2021-02-26 01:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210226_020000_0037,xauusd_m15_2021_20210226_020000_0037.png,XAUUSD,M15,2021,2021-02-26 02:00:00,2021-03-01 03:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210301_034500_0038,xauusd_m15_2021_20210301_034500_0038.png,XAUUSD,M15,2021,2021-03-01 03:45:00,2021-03-02 05:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210302_053000_0039,xauusd_m15_2021_20210302_053000_0039.png,XAUUSD,M15,2021,2021-03-02 05:30:00,2021-03-03 07:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210303_071500_0040,xauusd_m15_2021_20210303_071500_0040.png,XAUUSD,M15,2021,2021-03-03 07:15:00,2021-03-04 08:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210304_090000_0041,xauusd_m15_2021_20210304_090000_0041.png,XAUUSD,M15,2021,2021-03-04 09:00:00,2021-03-05 10:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210305_104500_0042,xauusd_m15_2021_20210305_104500_0042.png,XAUUSD,M15,2021,2021-03-05 10:45:00,2021-03-08 12:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210308_123000_0043,xauusd_m15_2021_20210308_123000_0043.png,XAUUSD,M15,2021,2021-03-08 12:30:00,2021-03-09 14:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210309_141500_0044,xauusd_m15_2021_20210309_141500_0044.png,XAUUSD,M15,2021,2021-03-09 14:15:00,2021-03-10 15:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210310_160000_0045,xauusd_m15_2021_20210310_160000_0045.png,XAUUSD,M15,2021,2021-03-10 16:00:00,2021-03-11 17:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210311_174500_0046,xauusd_m15_2021_20210311_174500_0046.png,XAUUSD,M15,2021,2021-03-11 17:45:00,2021-03-12 19:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210312_193000_0047,xauusd_m15_2021_20210312_193000_0047.png,XAUUSD,M15,2021,2021-03-12 19:30:00,2021-03-15 20:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210315_203000_0048,xauusd_m15_2021_20210315_203000_0048.png,XAUUSD,M15,2021,2021-03-15 20:30:00,2021-03-16 22:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210316_223000_0049,xauusd_m15_2021_20210316_223000_0049.png,XAUUSD,M15,2021,2021-03-16 22:30:00,2021-03-18 01:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2021_20210318_013000_0050,xauusd_m15_2021_20210318_013000_0050.png,XAUUSD,M15,2021,2021-03-18 01:30:00,2021-03-19 03:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2021_RAW.csv
XAUUSD_M15_2022_20220103_000000_0001,xauusd_m15_2022_20220103_000000_0001.png,XAUUSD,M15,2022,2022-01-03 00:00:00,2022-01-04 02:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220104_023000_0002,xauusd_m15_2022_20220104_023000_0002.png,XAUUSD,M15,2022,2022-01-04 02:30:00,2022-01-05 04:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220105_041500_0003,xauusd_m15_2022_20220105_041500_0003.png,XAUUSD,M15,2022,2022-01-05 04:15:00,2022-01-06 05:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220106_060000_0004,xauusd_m15_2022_20220106_060000_0004.png,XAUUSD,M15,2022,2022-01-06 06:00:00,2022-01-07 07:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220107_074500_0005,xauusd_m15_2022_20220107_074500_0005.png,XAUUSD,M15,2022,2022-01-07 07:45:00,2022-01-10 09:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220110_093000_0006,xauusd_m15_2022_20220110_093000_0006.png,XAUUSD,M15,2022,2022-01-10 09:30:00,2022-01-11 11:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220111_111500_0007,xauusd_m15_2022_20220111_111500_0007.png,XAUUSD,M15,2022,2022-01-11 11:15:00,2022-01-12 12:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220112_130000_0008,xauusd_m15_2022_20220112_130000_0008.png,XAUUSD,M15,2022,2022-01-12 13:00:00,2022-01-13 14:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220113_144500_0009,xauusd_m15_2022_20220113_144500_0009.png,XAUUSD,M15,2022,2022-01-13 14:45:00,2022-01-14 16:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220114_163000_0010,xauusd_m15_2022_20220114_163000_0010.png,XAUUSD,M15,2022,2022-01-14 16:30:00,2022-01-17 18:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220117_181500_0011,xauusd_m15_2022_20220117_181500_0011.png,XAUUSD,M15,2022,2022-01-17 18:15:00,2022-01-18 22:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220118_223000_0012,xauusd_m15_2022_20220118_223000_0012.png,XAUUSD,M15,2022,2022-01-18 22:30:00,2022-01-20 00:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220120_010000_0013,xauusd_m15_2022_20220120_010000_0013.png,XAUUSD,M15,2022,2022-01-20 01:00:00,2022-01-21 02:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220121_024500_0014,xauusd_m15_2022_20220121_024500_0014.png,XAUUSD,M15,2022,2022-01-21 02:45:00,2022-01-24 04:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220124_043000_0015,xauusd_m15_2022_20220124_043000_0015.png,XAUUSD,M15,2022,2022-01-24 04:30:00,2022-01-25 06:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220125_061500_0016,xauusd_m15_2022_20220125_061500_0016.png,XAUUSD,M15,2022,2022-01-25 06:15:00,2022-01-26 07:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220126_080000_0017,xauusd_m15_2022_20220126_080000_0017.png,XAUUSD,M15,2022,2022-01-26 08:00:00,2022-01-27 09:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220127_094500_0018,xauusd_m15_2022_20220127_094500_0018.png,XAUUSD,M15,2022,2022-01-27 09:45:00,2022-01-28 11:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220128_113000_0019,xauusd_m15_2022_20220128_113000_0019.png,XAUUSD,M15,2022,2022-01-28 11:30:00,2022-01-31 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220131_131500_0020,xauusd_m15_2022_20220131_131500_0020.png,XAUUSD,M15,2022,2022-01-31 13:15:00,2022-02-01 14:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220201_150000_0021,xauusd_m15_2022_20220201_150000_0021.png,XAUUSD,M15,2022,2022-02-01 15:00:00,2022-02-02 16:30:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
XAUUSD_M15_2022_20220202_164500_0022,xauusd_m15_2022_20220202_164500_0022.png,XAUUSD,M15,2022,2022-02-02 16:45:00,2022-02-03 18:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from XAUUSD_M15_2022_RAW.csv
